dataset_id,link,tags,description,score
allenai/zest,https://huggingface.co/datasets/allenai/zest,"['task_categories:question-answering', 'task_categories:token-classification', 'task_ids:closed-domain-qa', 'task_ids:extractive-qa', 'annotations_creators:crowdsourced', 'language_creators:crowdsourced', 'multilinguality:monolingual', 'source_datasets:original', 'language:en', 'license:cc-by-4.0', 'size_categories:10K<n<100K', 'arxiv:2011.08115', 'region:us', 'output-structure', 'yes-no-qa']","ZEST tests whether NLP systems can perform unseen tasks in a zero-shot way, given a natural language description of
the task. It is an instantiation of our proposed framework ""learning from task descriptions"". The tasks include
classification, typed entity extraction and relationship extraction, and each task is paired with 20 different
annotated (input, output) examples. ZEST's structure allows us to systematically test whether models can generalize
in five different ways.",3
allenai/metaicl-data,https://huggingface.co/datasets/allenai/metaicl-data,"['license:cc-by-nc-4.0', 'size_categories:100K<n<1M', 'format:json', 'modality:text', 'library:datasets', 'library:dask', 'library:mlcroissant', 'library:polars', 'arxiv:2005.00700', 'region:us']","This is the downloaded and processed data from Meta's MetaICL.
We follow their ""How to Download and Preprocess"" instructions to obtain their modified versions of CrossFit and UnifiedQA.

	
		
	
	
		Citation information
	

@inproceedings{ min2022metaicl,
  title={ Meta{ICL}: Learning to Learn In Context },
  author={ Min, Sewon and Lewis, Mike and Zettlemoyer, Luke and Hajishirzi, Hannaneh },
  booktitle={ NAACL-HLT },
  year={ 2022 }
}
@inproceedings{ ye2021crossfit,
    title={ {C}ross{F}it:… See the full description on the dataset page: https://huggingface.co/datasets/allenai/metaicl-data.",3
allenai/mslr2022,https://huggingface.co/datasets/allenai/mslr2022,"['task_categories:summarization', 'annotations_creators:expert-generated', 'language_creators:expert-generated', 'multilinguality:monolingual', 'source_datasets:extended|other-MS^2', 'source_datasets:extended|other-Cochrane', 'language:en', 'license:apache-2.0', 'size_categories:10K<n<100K', 'modality:text', 'library:datasets', 'library:mlcroissant', 'region:us']","The Multidocument Summarization for Literature Review (MSLR) Shared Task aims to study how medical
evidence from different clinical studies are summarized in literature reviews. Reviews provide the
highest quality of evidence for clinical care, but are expensive to produce manually.
(Semi-)automation via NLP may facilitate faster evidence synthesis without sacrificing rigor.
The MSLR shared task uses two datasets to assess the current state of multidocument summarization
for this task, and to encourage the development of modeling contributions, scaffolding tasks, methods
for model interpretability, and improved automated evaluation methods in this domain.",3
microsoft/Do-You-See-Me,https://huggingface.co/datasets/microsoft/Do-You-See-Me,"['license:cdla-permissive-2.0', 'size_categories:1K<n<10K', 'format:parquet', 'modality:image', 'modality:text', 'library:datasets', 'library:pandas', 'library:mlcroissant', 'library:polars', 'arxiv:2506.02022', 'region:us', 'visual-perception', 'vision-language', 'MLLMs', 'dataset']","
	
		
		DoYouSeeMe
	

  
    
  



	
		
		Overview
	

  The DoYouSeeMe benchmark is a comprehensive evaluation framework designed to assess visual perception capabilities in Machine Learning Language Models (MLLMs). This fully automated test suite dynamically generates both visual stimuli and perception-focused questions (VPQA) with incremental difficulty levels, enabling a graded evaluation of MLLM performance across multiple perceptual dimensions. Our benchmark consists of both 2D and 3D… See the full description on the dataset page: https://huggingface.co/datasets/microsoft/Do-You-See-Me.",3
tatsu-lab/alpaca,https://huggingface.co/datasets/tatsu-lab/alpaca,"['task_categories:text-generation', 'language:en', 'license:cc-by-nc-4.0', 'size_categories:10K<n<100K', 'format:parquet', 'modality:text', 'library:datasets', 'library:pandas', 'library:polars', 'library:mlcroissant', 'region:us', 'instruction-finetuning']","
	
		
		Dataset Card for Alpaca
	


	
		
		Dataset Summary
	

Alpaca is a dataset of 52,000 instructions and demonstrations generated by OpenAI's text-davinci-003 engine. This instruction data can be used to conduct instruction-tuning for language models and make the language model follow instruction better.
The authors built on the data generation pipeline from Self-Instruct framework and made the following modifications:

The text-davinci-003 engine to generate the instruction data instead… See the full description on the dataset page: https://huggingface.co/datasets/tatsu-lab/alpaca.",3
tatsu-lab/alpaca_eval,https://huggingface.co/datasets/tatsu-lab/alpaca_eval,"['license:cc-by-nc-4.0', 'region:us']","Data for alpaca_eval, which aims to help automatic evaluation of instruction-following models",3
mesolitica/mixtral-malaysian-abstractive-summarization,https://huggingface.co/datasets/mesolitica/mixtral-malaysian-abstractive-summarization,"['task_categories:summarization', 'language:ms', 'size_categories:100K<n<1M', 'format:json', 'modality:text', 'library:datasets', 'library:pandas', 'library:mlcroissant', 'library:polars', 'region:us']","
	
		
		Mixtral Malaysian Abstractive Summarization
	

Use https://huggingface.co/mistralai/Mixtral-8x7B-Instruct-v0.1 to generate abstractive summarization on Malaysian dataset, notebooks at https://github.com/mesolitica/malaysian-dataset/tree/master/summarization/mixtral

	
		
	
	
		Example data
	

{'source': 'gamerbraves.com.jsonl',
 'text': 'Hunter x Hunter USJ Collaboration Announced\n\n\nUniversal Studios Japan ( USJ ) has announced a collaboration with popular Shonen anime Hunter x… See the full description on the dataset page: https://huggingface.co/datasets/mesolitica/mixtral-malaysian-abstractive-summarization.",3
mesolitica/malaysian-youtube-audio-instructions,https://huggingface.co/datasets/mesolitica/malaysian-youtube-audio-instructions,"['language:ms', 'license:mit', 'region:us']","
	
		
		Malaysian Youtube Audio Instructions
	

Convert from speech to text using Whisper Large V3 after that generate multiturn using Mixtral Instruct.

mixtral-audio-instruction.jsonl, 293752 rows, 2.1 GB.


	
		
		Example data
	

{'context': 'anda tahu keuntungan boleh lebih tinggi daripada keuntungan kewangan rumah maka saya tidak akan mencari dalam akaun saya akan mencari ke dalam ethereum atau beberapa crypto punks bergantung pada faktor risiko anda kerana rumah kajang dihantar tidak… See the full description on the dataset page: https://huggingface.co/datasets/mesolitica/malaysian-youtube-audio-instructions.",3
mesolitica/DPO-filtered-aya_dataset-zsm,https://huggingface.co/datasets/mesolitica/DPO-filtered-aya_dataset-zsm,"['language:ms', 'size_categories:10K<n<100K', 'format:parquet', 'modality:text', 'library:datasets', 'library:pandas', 'library:mlcroissant', 'library:polars', 'region:us']","
	
		
		DPO Binarized filtered-aya_dataset-zsm
	

DPO binarized style using filtered https://huggingface.co/datasets/CohereForAI/aya_dataset on zsm language only, after that we use https://huggingface.co/mesolitica/malaysian-mistral-7b-32k-instructions-v4 to generate the outputs and the generated outputs use rejected column.
Read more about DPO binarized style dataset at https://huggingface.co/docs/trl/main/en/dpo_trainer
",3
mesolitica/translate-Multi-modal-Self-instruct,https://huggingface.co/datasets/mesolitica/translate-Multi-modal-Self-instruct,"['language:en', 'language:ms', 'size_categories:10K<n<100K', 'format:parquet', 'modality:image', 'modality:text', 'library:datasets', 'library:dask', 'library:mlcroissant', 'library:polars', 'region:us']","
	
		
		Translated https://huggingface.co/datasets/zwq2018/Multi-modal-Self-instruct
	

Translate to Malay using https://mesolitica.com/translation Base model, a nice dataset for visual QA charts, tables, simulated maps, dashboards, flowcharts, relation graphs, floor plans, and visual puzzles.
",3
microsoft/IMAGE_UNDERSTANDING,https://huggingface.co/datasets/microsoft/IMAGE_UNDERSTANDING,"['license:cdla-permissive-2.0', 'size_categories:10K<n<100K', 'format:parquet', 'modality:image', 'modality:text', 'library:datasets', 'library:pandas', 'library:mlcroissant', 'library:polars', 'region:us']","A key question for understanding multimodal performance is analyzing the ability for a model to have basic 
vs. detailed understanding of images. These capabilities are needed for models to be used in
real-world tasks, such as an assistant in the physical world. While there are many dataset for object detection
and recognition, there are few that test spatial reasoning and other more targeted task such as visual prompting.
The datasets that do exist are static and publicly available, thus… See the full description on the dataset page: https://huggingface.co/datasets/microsoft/IMAGE_UNDERSTANDING.",3
microsoft/ChatBench,https://huggingface.co/datasets/microsoft/ChatBench,"['language:en', 'license:cc-by-4.0', 'arxiv:2504.07114', 'region:us']","
	
		
		Dataset Card for ChatBench
	

This is the dataset from the paper, ""ChatBench: From Static Benchmarks to Human-AI Evaluation"", by Serina Chang, Ashton Anderson, and Jake Hofman.

	
		
		Data Summary
	

ChatBench contains data from our user study on Prolific and our automated AI-alone experiments, enabling comparison of AI-alone, user-AI, and user-alone answers for the same set of MMLU benchmark questions (Hendrycks et al., 2021).
User study. Our user study consists of two phases. In… See the full description on the dataset page: https://huggingface.co/datasets/microsoft/ChatBench.",3
allenai/lila,https://huggingface.co/datasets/allenai/lila,"['license:cc-by-4.0', 'size_categories:100K<n<1M', 'modality:text', 'library:datasets', 'library:mlcroissant', 'region:us']","Līla is a comprehensive benchmark for mathematical reasoning with over 140K natural language questions annotated with Python programs and natural language instructions. The data set comes with multiple splits: Līla-IID (train, dev, test), Līla-OOD (train, dev, test), and Līla-Robust.",3
allenai/ultrafeedback_binarized_cleaned,https://huggingface.co/datasets/allenai/ultrafeedback_binarized_cleaned,"['license:mit', 'size_categories:100K<n<1M', 'format:parquet', 'modality:tabular', 'modality:text', 'library:datasets', 'library:pandas', 'library:mlcroissant', 'library:polars', 'region:us']","
	
		
		Dataset Card for ""ultrafeedback_binarized_cleaned""
	

Update 1/12/2023: I've removed examples identified as faulty by Argilla - see their awesome work for more details.
This is a version of the UltraFeedback binarized dataset but with TruthfulQA prompts removed and source annotations added (so you can filter out samples from different sources yourself if you want!).
Please see the binarized dataset card for more information, or the original UltraFeedback dataset card.
",3
allenai/aboutme,https://huggingface.co/datasets/allenai/aboutme,"['language:en', 'license:other', 'size_categories:10M<n<100M', 'format:json', 'modality:text', 'library:datasets', 'library:dask', 'library:mlcroissant', 'arxiv:2401.06408', 'region:us', 'common crawl', 'webtext', 'social nlp']","
	
		
		AboutMe: Self-Descriptions in Webpages
	


	
		
		Dataset description
	

Curated by: Li Lucy, Suchin Gururangan, Luca Soldaini, Emma Strubell, David Bamman, Lauren Klein, Jesse Dodge
Languages: English
License: AI2 ImpACT License - Low Risk Artifacts
Paper: https://arxiv.org/abs/2401.06408

	
		
		Dataset sources
	

Common Crawl

	
		
		Uses
	

This dataset was originally created to document the effects of different pretraining data curation practices. It is intended for research use… See the full description on the dataset page: https://huggingface.co/datasets/allenai/aboutme.",3
allenai/WildBench,https://huggingface.co/datasets/allenai/WildBench,"['task_categories:text-generation', 'language:en', 'size_categories:1K<n<10K', 'format:parquet', 'modality:tabular', 'modality:text', 'library:datasets', 'library:pandas', 'library:mlcroissant', 'library:polars', 'arxiv:2406.04770', 'region:us']"," 


	
		
		🦁 WildBench: Benchmarking LLMs with Challenging Tasks from Real Users in the Wild
	


	
		
		Loading
	

from datasets import load_dataset
wb_data = load_dataset(""allenai/WildBench"", ""v2"", split=""test"")


	
		
		Quick Links:
	


HF Leaderboard
HF Dataset
Github


	
		
		Dataset Description
	


License: CC BY

Language(s) (NLP): English

Point of Contact: Yuchen Lin


WildBench is a subset of WildChat. The use of WildChat data to cause harm is strictly prohibited.

	
		
	
	
		Data… See the full description on the dataset page: https://huggingface.co/datasets/allenai/WildBench.",3
allenai/coconot,https://huggingface.co/datasets/allenai/coconot,"['task_categories:text-generation', 'language:en', 'size_categories:10K<n<100K', 'format:parquet', 'modality:text', 'library:datasets', 'library:pandas', 'library:mlcroissant', 'library:polars', 'arxiv:2407.12043', 'region:us']","
	
		
		🥥 CoCoNot: Contextually, Comply Not! Dataset Card
	


	
		
		Dataset Details
	


	
		
		Dataset Description
	

Chat-based language models are designed to be helpful, yet they should not comply with every user request.
While most existing work primarily focuses on refusal of ""unsafe"" queries, we posit that the scope of noncompliance should be broadened. We introduce a comprehensive taxonomy of contextual noncompliance describing when and how models should not comply with  user… See the full description on the dataset page: https://huggingface.co/datasets/allenai/coconot.",3
allenai/SciRIFF-train-mix,https://huggingface.co/datasets/allenai/SciRIFF-train-mix,"['language:en', 'license:odc-by', 'size_categories:10K<n<100K', 'format:parquet', 'modality:text', 'library:datasets', 'library:pandas', 'library:mlcroissant', 'library:polars', 'arxiv:2406.07835', 'region:us']","
	
		
		SciRIFF training mix
	

This dataset includes the training mix used to train the SciTulu models described in our paper SciRIFF: A Resource to Enhance Language Model Instruction-Following over Scientific Literature.
It contains 35K instances from the SciRIFF dataset (1,000 instances per train task), together with a matching number of instances randomly sampled from the Tulu V2 mix. See the dataset cards of the component datasets for more information.
You can load the dataset like:… See the full description on the dataset page: https://huggingface.co/datasets/allenai/SciRIFF-train-mix.",3
PJMixers-Dev/test3,https://huggingface.co/datasets/PJMixers-Dev/test3,"['size_categories:10K<n<100K', 'format:parquet', 'modality:text', 'library:datasets', 'library:dask', 'library:mlcroissant', 'library:polars', 'region:us']","Score was calculated with the <think></think> stuff removed entirely, so the score depends on the final answer only.
input_data[""score""] = rm(tokenized_conversation).logits[0][0].item() model loaded in 4bit.
",3
